customer_id,customer_name,city,state,order_count,total_revenue,average_order_value,customer_tenure_days,clv,clv_tier
38417,Kavya Joshi,Bhopal,Madhya Pradesh,1,4044.82,4044.82,0.0,6067.23,Low
38418,Richard Martinez,Lucknow,Uttar Pradesh,1,14080.66,14080.66,0.0,21120.99,Medium
38419,Priya Desai,Indore,Madhya Pradesh,16,148203.21,9262.7,950.0,168483.64,Top
38421,Pooja Sharma,Chandigarh,Punjab,2,50461.72,25230.86,778.0,70049.69,Top
38423,Patricia Rao,Chennai,Tamil Nadu,34,457861.57,13466.52,1023.0,483373.03,Top
38424,Elizabeth Rao,Hyderabad,Telangana,2,11029.4,5514.7,239.0,16544.1,Medium
38425,John Singh,Ranchi,Jharkhand,3,38221.46,12740.49,856.0,48223.35,High
38427,Susan Miller,Kolkata,West Bengal,5,24995.06,4999.01,780.0,34608.53,High
38429,Rahul Desai,Warangal,Telangana,1,3279.13,3279.13,0.0,4918.7,Low
38430,Priya Garcia,Chennai,Tamil Nadu,5,49016.43,9803.29,252.0,73524.68,Top
38432,Isha Patel,Pune,Maharashtra,2,12283.35,6141.68,18.0,18425.04,Medium
38433,Jessica Iyer,Indore,Madhya Pradesh,3,59445.20999999999,19815.07,696.0,89167.82,Top
38434,Isha Johnson,Nagpur,Maharashtra,4,42793.42999999999,10698.36,628.0,64190.16,High
38435,Kavya Patel,Ahmedabad,Gujarat,3,34157.5,11385.83,437.0,51236.24,High
38437,Pooja Kapoor,Kanpur,Uttar Pradesh,1,2248.32,2248.32,0.0,3372.48,Low
38439,Richard Johnson,Patna,Bihar,4,33793.49,8448.37,482.0,50690.22,High
38441,Neha Kumar,Mysuru,Karnataka,12,171258.78,14271.56,1039.0,178016.76,Top
38442,Elizabeth Nair,Raipur,Chhattisgarh,1,4293.4,4293.4,0.0,6440.1,Low
38443,Divya Reddy,Hyderabad,Telangana,2,7429.38,3714.69,841.0,9540.7,Low
38445,Aditya Kapoor,Raipur,Chhattisgarh,1,8706.77,8706.77,0.0,13060.16,Low
38447,James Garcia,Chennai,Tamil Nadu,5,61337.51,12267.5,810.0,81783.33,Top
38448,Anjali Iyer,Ranchi,Jharkhand,2,20065.07,10032.54,146.0,30097.62,Medium
38449,Barbara Iyer,Panaji,Goa,2,9425.37,4712.69,130.0,14138.07,Low
38450,Richard Davis,Bhopal,Madhya Pradesh,2,23897.24,11948.62,130.0,35845.86,High
38453,Jennifer Rodriguez,Indore,Madhya Pradesh,2,11892.34,5946.17,427.0,17838.51,Medium
38454,Mary Kapoor,Coimbatore,Tamil Nadu,2,17481.620000000003,8740.81,215.0,26222.43,Medium
38457,Sneha Singh,Thiruvananthapuram,Kerala,1,11016.66,11016.66,0.0,16524.99,Medium
38460,John Iyer,Lucknow,Uttar Pradesh,4,62593.09,15648.27,397.0,93889.62,Top
38462,Pooja Desai,Bengaluru,Karnataka,2,22632.16,11316.08,443.0,33948.24,High
38463,Mary Chopra,Siliguri,West Bengal,2,27992.23,13996.12,54.0,41988.36,High
38465,Aditya Reddy,Jaipur,Rajasthan,2,25816.44,12908.22,101.0,38724.66,High
38466,Rahul Rao,Bengaluru,Karnataka,2,19030.58,9515.29,222.0,28545.87,Medium
38467,Karan Nair,Bhopal,Madhya Pradesh,1,34040.35,34040.35,0.0,51060.52,High
38469,Ritu Kapoor,Raipur,Chhattisgarh,16,239774.55,14985.91,1041.0,248757.47,Top
38471,Linda Nair,Warangal,Telangana,1,2933.22,2933.22,0.0,4399.83,Low
38472,Mary Malhotra,Hyderabad,Telangana,1,14513.37,14513.37,0.0,21770.06,Medium
38473,Neha Patel,Ahmedabad,Gujarat,2,42878.46,21439.23,404.0,64317.69,High
38475,Rahul Kapoor,Patna,Bihar,1,6722.54,6722.54,0.0,10083.81,Low
38476,Elizabeth Rao,Ahmedabad,Gujarat,1,24243.7,24243.7,0.0,36365.55,High
38477,Nikhil Reddy,Nagpur,Maharashtra,1,2464.69,2464.69,0.0,3697.04,Low
38480,Anjali Kumar,Ahmedabad,Gujarat,1,5162.76,5162.76,0.0,7744.14,Low
38482,Pooja Davis,Warangal,Telangana,4,25747.88,6436.97,713.0,38621.82,High
38485,Robert Martinez,Patna,Bihar,3,14019.48,4673.16,356.0,21029.22,Medium
38486,Pooja Shah,Kanpur,Uttar Pradesh,2,45731.46,22865.73,303.0,68597.19,High
38488,Sanjay Nair,Kanpur,Uttar Pradesh,1,3573.0,3573.0,0.0,5359.5,Low
38493,Sneha Verma,Siliguri,West Bengal,22,245897.73,11177.17,937.0,283425.36,Top
38496,Amit Miller,Thiruvananthapuram,Kerala,2,26957.24,13478.62,217.0,40435.86,High
38497,Aditya Shah,Ahmedabad,Gujarat,1,1110.74,1110.74,0.0,1666.11,Low
38501,Sarah Rodriguez,Siliguri,West Bengal,15,212546.31,14169.75,892.0,257342.99,Top
38502,Sarah Iyer,Ahmedabad,Gujarat,1,11433.01,11433.01,0.0,17149.52,Medium
38503,Mary Garcia,Patna,Bihar,1,379.41,379.41,0.0,569.12,Low
38506,Rahul Jones,Coimbatore,Tamil Nadu,1,9548.5,9548.5,0.0,14322.75,Low
38507,Neha Gupta,Udaipur,Rajasthan,1,11808.91,11808.91,0.0,17713.36,Medium
38508,Jessica Iyer,Ranchi,Jharkhand,3,20759.66,6919.89,702.0,31139.5,Medium
38511,Meera Johnson,Mumbai,Maharashtra,4,37762.71,9440.68,536.0,56644.08,High
38514,Richard Shah,Chandigarh,Punjab,1,17809.600000000002,17809.6,0.0,26714.4,Medium
38516,Priya Williams,Bengaluru,Karnataka,3,55455.99,18485.33,311.0,83183.99,Top
38517,Vikram Brown,Lucknow,Uttar Pradesh,4,55372.73,13843.18,812.0,73648.45,Top
38521,Priya Garcia,Indore,Madhya Pradesh,18,255600.03,14200.0,1067.0,258714.15,Top
38522,Priya Garcia,Indore,Madhya Pradesh,1,5888.31,5888.31,0.0,8832.46,Low
38523,Meera Williams,Mumbai,Maharashtra,2,56018.240000000005,28009.12,214.0,84027.36,Top
38524,Rahul Mehta,Thiruvananthapuram,Kerala,3,45737.91,15245.97,334.0,68606.86,High
38525,Meera Verma,Kanpur,Uttar Pradesh,1,12178.61,12178.61,0.0,18267.92,Medium
38526,Vikram Kapoor,Chennai,Tamil Nadu,5,66488.51,13297.7,630.0,99732.75,Top
38529,William Garcia,Mumbai,Maharashtra,2,16944.58,8472.29,38.0,25416.87,Medium
38530,Patricia Joshi,Guwahati,Assam,2,32891.29,16445.64,365.0,49336.92,High
38531,Amit Jones,Bengaluru,Karnataka,1,8799.38,8799.38,0.0,13199.07,Low
38532,Isha Kumar,Ahmedabad,Gujarat,1,23830.43,23830.43,0.0,35745.65,High
38534,Ritu Garcia,Nagpur,Maharashtra,1,44208.42,44208.42,0.0,66312.63,High
38535,Meera Williams,Bhubaneswar,Odisha,1,2144.8,2144.8,0.0,3217.2,Low
38538,Sneha Mehta,Kolkata,West Bengal,2,72868.02,36434.01,381.0,109302.03,Top
38540,Mary Kapoor,Delhi,Delhi,2,13943.76,6971.88,264.0,20915.64,Medium
38541,Sarah Pillai,Kolkata,West Bengal,1,7048.51,7048.51,0.0,10572.76,Low
38542,Mary Gupta,Udaipur,Rajasthan,2,26089.01,13044.5,370.0,39133.5,High
38544,Patricia Desai,Ranchi,Jharkhand,4,62620.81,15655.2,599.0,93931.2,Top
38545,Richard Shah,Panaji,Goa,1,28115.21,28115.21,0.0,42172.82,High
38547,Kavya Verma,Kochi,Kerala,3,76315.2,25438.4,515.0,114472.8,Top
38549,Priya Nair,Panaji,Goa,2,40077.84,20038.92,348.0,60116.76,High
38551,Sneha Kumar,Mysuru,Karnataka,2,6886.57,3443.28,92.0,10329.84,Low
38552,James Kumar,Chennai,Tamil Nadu,1,3710.59,3710.59,0.0,5565.88,Low
38553,Divya Verma,Udaipur,Rajasthan,1,7028.1,7028.1,0.0,10542.15,Low
38554,James Verma,Thiruvananthapuram,Kerala,6,47250.100000000006,7875.02,1015.0,50275.99,High
38555,Anjali Kapoor,Warangal,Telangana,3,23127.31,7709.1,585.0,34690.95,High
38558,Amit Rao,Guwahati,Assam,2,37218.02,18609.01,517.0,55827.03,High
38559,Jennifer Shah,Patna,Bihar,1,2704.01,2704.01,0.0,4056.02,Low
38560,Sneha Nair,Surat,Gujarat,1,8246.55,8246.55,0.0,12369.82,Low
38561,Vikram Sharma,Ahmedabad,Gujarat,1,18992.14,18992.14,0.0,28488.21,Medium
38562,Charles Brown,Delhi,Delhi,1,1121.1,1121.1,0.0,1681.65,Low
38563,Joseph Smith,Indore,Madhya Pradesh,1,6175.0,6175.0,0.0,9262.5,Low
38565,Ritu Garcia,Pune,Maharashtra,1,14773.63,14773.63,0.0,22160.44,Medium
38567,James Rao,Hyderabad,Telangana,4,19153.76,4788.44,551.0,28730.64,Medium
38570,Elizabeth Sharma,Udaipur,Rajasthan,2,16795.43,8397.72,190.0,25193.16,Medium
38572,Meera Verma,Jaipur,Rajasthan,2,27204.28,13602.14,232.0,40806.42,High
38573,Charles Kumar,Kolkata,West Bengal,3,19047.28,6349.09,532.0,28570.91,Medium
38574,Rohan Shah,Mysuru,Karnataka,2,20113.2,10056.6,83.0,30169.8,Medium
38576,Karen Pillai,Raipur,Chhattisgarh,1,23120.210000000003,23120.21,0.0,34680.32,High
38577,Karan Johnson,Warangal,Telangana,2,24890.52,12445.26,288.0,37335.78,High
38579,Richard Johnson,Bhubaneswar,Odisha,4,47574.62,11893.66,848.0,60590.34,High
38580,Jennifer Johnson,Delhi,Delhi,4,21500.23,5375.06,222.0,32250.36,Medium
38581,David Smith,Ranchi,Jharkhand,1,12342.07,12342.07,0.0,18513.1,Medium
38582,Mary Johnson,Kochi,Kerala,1,8724.91,8724.91,0.0,13087.36,Low
38583,Divya Kumar,Kolkata,West Bengal,1,34275.200000000004,34275.2,0.0,51412.8,High
38584,Meera Gupta,Guwahati,Assam,3,37970.47,12656.82,335.0,56955.69,High
38585,Thomas Singh,Kolkata,West Bengal,1,6256.27,6256.27,0.0,9384.41,Low
38586,Sneha Singh,Kanpur,Uttar Pradesh,1,24063.44,24063.44,0.0,36095.16,High
38591,Karan Desai,Mysuru,Karnataka,2,13423.79,6711.9,434.0,20135.7,Medium
38593,Arjun Mehta,Kolkata,West Bengal,1,9834.72,9834.72,0.0,14752.08,Medium
38594,William Smith,Bengaluru,Karnataka,2,11367.16,5683.58,84.0,17050.74,Medium
38595,Jennifer Garcia,Ranchi,Jharkhand,1,4085.15,4085.15,0.0,6127.72,Low
38596,Amit Iyer,Kochi,Kerala,1,4938.04,4938.04,0.0,7407.06,Low
38597,Linda Kapoor,Delhi,Delhi,3,35852.37,11950.79,632.0,53778.56,High
38598,Jessica Iyer,Ranchi,Jharkhand,2,32575.03,16287.52,849.0,41438.21,High
38599,Barbara Gupta,Surat,Gujarat,1,24225.08,24225.08,0.0,36337.62,High
38600,Aditya Davis,Chennai,Tamil Nadu,1,10181.5,10181.5,0.0,15272.25,Medium
38601,Priya Kumar,Udaipur,Rajasthan,1,7768.14,7768.14,0.0,11652.21,Low
38602,Pooja Martinez,Coimbatore,Tamil Nadu,7,92511.03,13215.86,995.0,100413.97,Top
38603,Sneha Chopra,Raipur,Chhattisgarh,2,6111.52,3055.76,760.0,8684.79,Low
38605,Sarah Reddy,Chennai,Tamil Nadu,2,14537.37,7268.68,227.0,21806.04,Medium
38606,Meera Desai,Bengaluru,Karnataka,2,27306.22,13653.11,498.0,40959.33,High
38608,Isha Shah,Ahmedabad,Gujarat,1,41950.85,41950.85,0.0,62926.27,High
38610,Varun Reddy,Chandigarh,Punjab,1,12465.62,12465.62,0.0,18698.43,Medium
38611,Arjun Reddy,Pune,Maharashtra,1,6077.87,6077.87,0.0,9116.8,Low
38612,Richard Desai,Bhubaneswar,Odisha,1,5365.98,5365.98,0.0,8048.97,Low
38613,Michael Davis,Chandigarh,Punjab,2,41226.78,20613.39,325.0,61840.17,High
38614,David Iyer,Chennai,Tamil Nadu,2,47140.61,23570.3,117.0,70710.9,Top
38616,Michael Williams,Mumbai,Maharashtra,2,43925.61,21962.8,76.0,65888.4,High
38617,Elizabeth Pillai,Kochi,Kerala,2,70482.45,35241.22,362.0,105723.66,Top
38618,Vikram Rao,Ranchi,Jharkhand,1,2330.42,2330.42,0.0,3495.63,Low
38620,Rohan Joshi,Raipur,Chhattisgarh,2,4842.16,2421.08,134.0,7263.24,Low
38621,Varun Johnson,Warangal,Telangana,6,43143.380000000005,7190.56,831.0,56070.79,High
38622,Patricia Kapoor,Mumbai,Maharashtra,3,8392.74,2797.58,488.0,12589.11,Low
38623,Vikram Smith,Hyderabad,Telangana,2,31943.33,15971.66,631.0,47914.98,High
38624,Divya Desai,Ranchi,Jharkhand,1,14770.2,14770.2,0.0,22155.3,Medium
38626,Sanjay Reddy,Surat,Gujarat,1,27862.29,27862.29,0.0,41793.44,High
38627,Priya Sharma,Mysuru,Karnataka,2,27161.37,13580.68,111.0,40742.04,High
38628,Vikram Joshi,Nagpur,Maharashtra,2,50725.72,25362.86,354.0,76088.58,Top
38629,Robert Miller,Siliguri,West Bengal,1,8091.110000000001,8091.11,0.0,12136.66,Low
38630,Sarah Singh,Patna,Bihar,1,20204.1,20204.1,0.0,30306.15,Medium
38632,Michael Patel,Warangal,Telangana,15,246533.77,16435.58,1053.0,252855.08,Top
38634,Priya Pillai,Bengaluru,Karnataka,3,12595.78,4198.59,421.0,18893.66,Medium
38635,Aditya Iyer,Dehradun,Uttarakhand,7,86563.78,12366.25,873.0,107089.18,Top
38636,Michael Rodriguez,Patna,Bihar,1,31114.27,31114.27,0.0,46671.4,High
38637,Arjun Shah,Warangal,Telangana,2,6938.65,3469.32,732.0,10237.34,Low
38638,Anjali Mehta,Bengaluru,Karnataka,1,3982.69,3982.69,0.0,5974.04,Low
38639,Neha Chopra,Bhopal,Madhya Pradesh,1,25749.2,25749.2,0.0,38623.8,High
38642,Elizabeth Patel,Chennai,Tamil Nadu,4,52712.81,13178.2,919.0,61947.58,High
38643,Kavya Sharma,Bhubaneswar,Odisha,1,16816.49,16816.49,0.0,25224.74,Medium
38645,Karen Garcia,Chennai,Tamil Nadu,3,72546.13,24182.04,514.0,108819.18,Top
38648,Joseph Verma,Ranchi,Jharkhand,1,4121.96,4121.96,0.0,6182.94,Low
38649,David Garcia,Patna,Bihar,1,3143.05,3143.05,0.0,4714.58,Low
38650,Ritu Garcia,Raipur,Chhattisgarh,7,85062.73,12151.82,754.0,121840.53,Top
38651,Thomas Brown,Mysuru,Karnataka,2,31990.63,15995.31,803.0,43025.99,High
38652,James Gupta,Bhopal,Madhya Pradesh,1,14717.29,14717.29,0.0,22075.94,Medium
38653,Mary Rodriguez,Bhopal,Madhya Pradesh,15,141186.27,9412.42,922.0,165380.92,Top
38654,Isha Williams,Delhi,Delhi,1,3537.92,3537.92,0.0,5306.88,Low
38657,David Pillai,Kanpur,Uttar Pradesh,2,9358.04,4679.02,11.0,14037.06,Low
38658,David Iyer,Lucknow,Uttar Pradesh,4,36322.09,9080.52,891.0,44026.76,High
38659,Patricia Iyer,Hyderabad,Telangana,1,9732.09,9732.09,0.0,14598.14,Medium
38660,Varun Pillai,Chandigarh,Punjab,1,12789.27,12789.27,0.0,19183.9,Medium
38661,Robert Singh,Lucknow,Uttar Pradesh,5,65304.67,13060.93,907.0,77760.77,Top
38662,Arjun Jones,Nagpur,Maharashtra,2,44078.08,22039.04,342.0,66117.12,High
38664,Vikram Sharma,Indore,Madhya Pradesh,6,85012.69,14168.78,786.0,116811.32,Top
38666,Arjun Desai,Bengaluru,Karnataka,1,33623.86,33623.86,0.0,50435.79,High
38667,Susan Iyer,Thiruvananthapuram,Kerala,1,20172.33,20172.33,0.0,30258.5,Medium
38672,Michael Shah,Surat,Gujarat,1,10234.54,10234.54,0.0,15351.81,Medium
38673,Thomas Garcia,Jaipur,Rajasthan,2,47736.72,23868.36,815.0,63258.48,High
38675,Nikhil Mehta,Warangal,Telangana,1,34175.64,34175.64,0.0,51263.46,High
38676,Nikhil Davis,Panaji,Goa,1,28502.41,28502.41,0.0,42753.62,High
38678,Meera Malhotra,Indore,Madhya Pradesh,1,2946.32,2946.32,0.0,4419.48,Low
38679,Rahul Singh,Bengaluru,Karnataka,5,55769.18,11153.84,626.0,83653.8,Top
38681,Jessica Jones,Dehradun,Uttarakhand,8,112008.35,14001.04,557.0,168012.48,Top
38683,William Jones,Hyderabad,Telangana,1,590.79,590.79,0.0,886.18,Low
38685,Elizabeth Pillai,Ranchi,Jharkhand,1,5277.79,5277.79,0.0,7916.68,Low
38687,Thomas Chopra,Bengaluru,Karnataka,2,19645.27,9822.63,265.0,29467.89,Medium
38688,Meera Martinez,Bengaluru,Karnataka,2,41014.62,20507.31,502.0,61521.93,High
38689,Vikram Chopra,Mumbai,Maharashtra,2,9847.28,4923.64,680.0,14770.92,Medium
38690,Vikram Verma,Mysuru,Karnataka,1,173.4,173.4,0.0,260.1,Low
38692,Sarah Williams,Patna,Bihar,3,71727.65,23909.22,701.0,107591.49,Top
38694,Sanjay Kapoor,Bhubaneswar,Odisha,5,65318.32,13063.66,792.0,89070.41,Top
38695,Linda Chopra,Lucknow,Uttar Pradesh,11,108756.58,9886.96,1073.0,109466.06,Top
38697,Priya Iyer,Ranchi,Jharkhand,3,17848.88,5949.63,573.0,26773.34,Medium
38700,Divya Kumar,Chandigarh,Punjab,3,16644.73,5548.24,334.0,24967.08,Medium
38702,Elizabeth Garcia,Chandigarh,Punjab,7,98152.86,14021.84,958.0,110652.52,Top
38705,Aditya Rao,Surat,Gujarat,2,17121.36,8560.68,522.0,25682.04,Medium
38706,Pooja Joshi,Delhi,Delhi,6,110278.1,18379.68,1004.0,118625.82,Top
38708,Linda Johnson,Lucknow,Uttar Pradesh,1,48095.89,48095.89,0.0,72143.83,Top
38710,Varun Miller,Hyderabad,Telangana,1,27564.32,27564.32,0.0,41346.48,High
38712,James Davis,Delhi,Delhi,1,5439.469999999999,5439.47,0.0,8159.2,Low
38713,Susan Smith,Bhopal,Madhya Pradesh,2,18168.23,9084.12,681.0,27252.36,Medium
38715,Rohan Rao,Jaipur,Rajasthan,1,59393.33,59393.33,0.0,89090.0,Top
38716,Mary Desai,Ahmedabad,Gujarat,2,22564.23,11282.12,229.0,33846.36,High
38717,Sanjay Johnson,Thiruvananthapuram,Kerala,5,57275.02,11455.0,563.0,85912.5,Top
38718,Sanjay Rao,Delhi,Delhi,1,7520.66,7520.66,0.0,11280.99,Low
38720,Sneha Nair,Dehradun,Uttarakhand,4,79744.76,19936.19,983.0,87613.77,Top
38722,Karan Mehta,Bengaluru,Karnataka,1,5748.63,5748.63,0.0,8622.94,Low
38723,Arjun Davis,Siliguri,West Bengal,1,6042.83,6042.83,0.0,9064.24,Low
38726,Anjali Rodriguez,Delhi,Delhi,4,56896.15000000001,14224.04,854.0,71952.99,Top
38727,Kavya Williams,Ahmedabad,Gujarat,4,7933.77,1983.44,503.0,11900.64,Low
38728,Elizabeth Mehta,Delhi,Delhi,2,25207.230000000003,12603.62,346.0,37810.86,High
38730,Patricia Joshi,Raipur,Chhattisgarh,2,38684.53,19342.26,155.0,58026.78,High
38731,Varun Kapoor,Surat,Gujarat,4,58318.88,14579.72,513.0,87478.32,Top
38732,Meera Desai,Delhi,Delhi,1,15566.44,15566.44,0.0,23349.66,Medium
38736,Aditya Brown,Warangal,Telangana,3,32288.39,10762.8,716.0,48432.6,High
38737,Karan Shah,Ranchi,Jharkhand,2,26111.18,13055.59,975.0,28923.15,Medium
38739,Karan Nair,Kanpur,Uttar Pradesh,2,5191.0,2595.5,141.0,7786.5,Low
38740,Vikram Joshi,Nagpur,Maharashtra,3,26834.25,8944.75,281.0,40251.38,High
38743,Karen Martinez,Pune,Maharashtra,1,32518.16,32518.16,0.0,48777.24,High
38744,Ritu Williams,Panaji,Goa,5,109229.64,21845.93,306.0,163844.48,Top
38745,Sarah Miller,Patna,Bihar,1,14393.28,14393.28,0.0,21589.92,Medium
38749,Charles Garcia,Delhi,Delhi,1,39533.39,39533.39,0.0,59300.08,High
38750,Sarah Rodriguez,Chandigarh,Punjab,1,943.97,943.97,0.0,1415.96,Low
38752,Karen Miller,Nagpur,Maharashtra,1,6093.95,6093.95,0.0,9140.92,Low
38753,Robert Martinez,Chandigarh,Punjab,2,42517.78,21258.89,980.0,46856.33,High
38754,Jessica Kumar,Indore,Madhya Pradesh,1,13553.71,13553.71,0.0,20330.56,Medium
38755,Ritu Verma,Ahmedabad,Gujarat,1,2964.71,2964.71,0.0,4447.07,Low
38757,Anjali Kumar,Kanpur,Uttar Pradesh,2,36350.560000000005,18175.28,298.0,54525.84,High
38759,William Joshi,Panaji,Goa,3,39177.28,13059.09,619.0,58765.9,High
38760,Sanjay Gupta,Hyderabad,Telangana,4,30675.62,7668.9,273.0,46013.4,High
38761,Sneha Smith,Surat,Gujarat,1,24500.06,24500.06,0.0,36750.09,High
38762,Mary Verma,Dehradun,Uttarakhand,6,44238.27,7373.05,791.0,60401.22,High
38763,Nikhil Singh,Pune,Maharashtra,1,8781.32,8781.32,0.0,13171.98,Low
38764,Meera Desai,Patna,Bihar,1,17318.86,17318.86,0.0,25978.29,Medium
38765,Patricia Johnson,Dehradun,Uttarakhand,4,33168.33,8292.08,687.0,49752.48,High
38766,Thomas Brown,Udaipur,Rajasthan,1,7905.019999999999,7905.02,0.0,11857.53,Low
38769,Michael Jones,Dehradun,Uttarakhand,2,20621.79,10310.9,428.0,30932.7,Medium
38770,Mary Gupta,Udaipur,Rajasthan,6,103706.5,17284.42,931.0,120304.02,Top
38771,Varun Davis,Bengaluru,Karnataka,1,5168.48,5168.48,0.0,7752.72,Low
38772,Aditya Iyer,Dehradun,Uttarakhand,1,11325.69,11325.69,0.0,16988.54,Medium
38775,Rohan Reddy,Ahmedabad,Gujarat,1,33856.66,33856.66,0.0,50784.99,High
38776,Charles Desai,Ahmedabad,Gujarat,3,24009.89,8003.3,715.0,36014.85,High
38777,Rohan Iyer,Patna,Bihar,6,59429.53,9904.92,830.0,77329.98,Top
38778,Richard Pillai,Mysuru,Karnataka,5,88551.84,17710.37,1070.0,89379.44,Top
38779,Patricia Joshi,Dehradun,Uttarakhand,1,1798.92,1798.92,0.0,2698.38,Low
38782,Richard Jones,Coimbatore,Tamil Nadu,3,14511.32,4837.11,151.0,21767.0,Medium
38785,Thomas Singh,Kolkata,West Bengal,1,25264.56,25264.56,0.0,37896.84,High
38787,Linda Gupta,Raipur,Chhattisgarh,1,31001.98,31001.98,0.0,46502.97,High
38789,Neha Sharma,Panaji,Goa,1,3799.83,3799.83,0.0,5699.74,Low
38790,Thomas Sharma,Chandigarh,Punjab,1,84624.70999999999,84624.71,0.0,126937.06,Top
38792,Pooja Miller,Raipur,Chhattisgarh,2,26152.77,13076.38,226.0,39229.14,High
38793,Sneha Chopra,Pune,Maharashtra,4,94931.85,23732.96,491.0,142397.76,Top
38794,Thomas Pillai,Panaji,Goa,1,13909.92,13909.92,0.0,20864.88,Medium
38797,Patricia Kapoor,Indore,Madhya Pradesh,1,19949.63,19949.63,0.0,29924.44,Medium
38798,Meera Nair,Indore,Madhya Pradesh,1,11439.17,11439.17,0.0,17158.76,Medium
38799,Richard Verma,Indore,Madhya Pradesh,1,42471.87,42471.87,0.0,63707.81,High
38800,Sarah Smith,Dehradun,Uttarakhand,3,24206.210000000003,8068.74,814.0,32116.36,Medium
38801,Rohan Singh,Indore,Madhya Pradesh,4,28157.79,7039.45,381.0,42236.7,High
38802,Neha Iyer,Mysuru,Karnataka,1,25916.36,25916.36,0.0,38874.54,High
38803,Robert Miller,Hyderabad,Telangana,1,31662.52,31662.52,0.0,47493.78,High
38806,Kavya Nair,Ranchi,Jharkhand,2,18208.020000000004,9104.01,263.0,27312.03,Medium
38808,Amit Williams,Bengaluru,Karnataka,1,8183.57,8183.57,0.0,12275.36,Low
38809,Michael Reddy,Chandigarh,Punjab,7,86242.94,12320.42,874.0,106570.22,Top
38810,Amit Williams,Nagpur,Maharashtra,1,9962.1,9962.1,0.0,14943.15,Medium
38812,Karan Williams,Bengaluru,Karnataka,2,39817.81,19908.9,766.0,56139.98,High
38813,Kavya Mehta,Kanpur,Uttar Pradesh,1,9030.34,9030.34,0.0,13545.51,Low
38817,Mary Singh,Ahmedabad,Gujarat,1,5319.33,5319.33,0.0,7979.0,Low
38818,Vikram Brown,Bengaluru,Karnataka,2,14765.4,7382.7,334.0,22148.1,Medium
38820,Meera Rodriguez,Bengaluru,Karnataka,2,13954.46,6977.23,308.0,20931.69,Medium
38823,Susan Kapoor,Jaipur,Rajasthan,2,15360.64,7680.32,187.0,23040.96,Medium
38825,Mary Williams,Surat,Gujarat,3,18044.13,6014.71,157.0,27066.19,Medium
38826,Sarah Patel,Chennai,Tamil Nadu,1,3354.61,3354.61,0.0,5031.92,Low
38827,James Iyer,Lucknow,Uttar Pradesh,1,17108.32,17108.32,0.0,25662.48,Medium
38828,Priya Sharma,Warangal,Telangana,1,6977.92,6977.92,0.0,10466.88,Low
38830,William Kapoor,Bhopal,Madhya Pradesh,1,2402.47,2402.47,0.0,3603.7,Low
38831,Sneha Patel,Patna,Bihar,1,5202.92,5202.92,0.0,7804.38,Low
38832,Rohan Mehta,Jaipur,Rajasthan,1,7448.48,7448.48,0.0,11172.72,Low
38834,Karen Joshi,Ahmedabad,Gujarat,16,164524.92,10282.81,928.0,191473.01,Top
38835,Nikhil Pillai,Mumbai,Maharashtra,1,23559.87,23559.87,0.0,35339.8,High
38836,Barbara Malhotra,Raipur,Chhattisgarh,1,3576.92,3576.92,0.0,5365.38,Low
38837,Sanjay Mehta,Dehradun,Uttarakhand,20,251663.8,12583.19,975.0,278766.06,Top
38838,Susan Smith,Indore,Madhya Pradesh,2,26219.43,13109.72,174.0,39329.16,High
38839,William Shah,Chandigarh,Punjab,5,51026.88,10205.38,417.0,76540.35,Top
38840,Meera Jones,Bengaluru,Karnataka,1,1794.45,1794.45,0.0,2691.68,Low
38842,Meera Gupta,Siliguri,West Bengal,1,35667.38,35667.38,0.0,53501.07,High
38843,Neha Williams,Bengaluru,Karnataka,3,18254.13,6084.71,479.0,27381.19,Medium
38844,Divya Williams,Udaipur,Rajasthan,2,15772.409999999998,7886.2,456.0,23658.6,Medium
38845,Divya Gupta,Kochi,Kerala,1,225.06,225.06,0.0,337.59,Low
38846,Isha Sharma,Surat,Gujarat,2,10301.65,5150.82,562.0,15452.46,Medium
38847,Rahul Brown,Bengaluru,Karnataka,1,603.04,603.04,0.0,904.56,Low
38849,Robert Garcia,Bhopal,Madhya Pradesh,5,51922.27,10384.45,1044.0,53712.67,High
38850,Karen Garcia,Nagpur,Maharashtra,3,45508.21,15169.4,358.0,68262.3,High
38851,Jessica Kumar,Coimbatore,Tamil Nadu,2,14246.57,7123.28,70.0,21369.84,Medium
38852,Patricia Chopra,Bengaluru,Karnataka,1,6157.49,6157.49,0.0,9236.24,Low
38853,Meera Martinez,Kochi,Kerala,8,67604.85,8450.61,663.0,101407.32,Top
38854,Divya Davis,Bhubaneswar,Odisha,5,164111.89,32822.38,459.0,246167.85,Top
38855,Arjun Joshi,Kochi,Kerala,2,32117.93,16058.96,558.0,48176.88,High
38856,Vikram Smith,Indore,Madhya Pradesh,6,126395.49,21065.91,715.0,189593.19,Top
38857,Anjali Mehta,Lucknow,Uttar Pradesh,3,27941.66,9313.89,551.0,41912.5,High
38858,Jessica Williams,Pune,Maharashtra,5,103322.94,20664.59,930.0,119987.94,Top
38859,Rohan Smith,Delhi,Delhi,7,79279.43000000001,11325.63,585.0,118919.12,Top
38860,Varun Williams,Kanpur,Uttar Pradesh,1,6659.26,6659.26,0.0,9988.89,Low
